[nodes]
19;11;170;0;134
19;12;218;0;173
19;16;242;0;162
16;6;338;4.5;189
16;12;192;2.5;113
10;31;173;0.4;122
11;12;200;1.5;125
12;14;198;0;132
12;13;248;1.8;156
12;6;530;10.5;308
13;14;254;1.5;171
13;6;419;5.6;248
13;15;277;3.6;164
15;18;228;3.6;145
18;6;358;2.5;209
18;7;309;2.0;198
18;8;350;1.5;214
17;6;257;4.6;153
17;15;146;2.6;91
17;18;170;3.4;127
20;21;110;0.5;72
20;23;285;1.5;197
21;22;90;0.15;63
21;23;248;2.5;178
22;23;209;4.0;150
23;24;133;1.4;102
23;5;258;1.2;151
24;5;206;5.2;122
24;25;242;0.8;152
25;5;244;3.5;141
25;26;159;1.6;97
25;6;246;2.8;146
25;7;284;2.5;189
26;27;155;3.8;112
27;7;178;1.2;112
27;28;395;15.5;352
28;8;200;1.7;164
28;31;319;2.5;280
29;26;350;3.4;226
29;34;216;2.2;133
29;9;195;2.6;121
29;27;216;0.5;151
29;28;303;0.9;246
29;35;396;1.9;226
31;36;203;1.6;128
31;32;169;2.1;120
34;26;334;1.6;212
34;39;192;1.6;117
34;35;205;5.3;129
35;39;254;1.6;198
35;43;318;4.2;223
35;40;293;1.7;179
35;37;359;2.1;211
35;10;177;0.1;137
32;36;214;1.5;122
32;33;198;1.6;124
33;57;278;5.3;184
57;38;248;2.1;180
36;38;242;1.4;242
37;36;103;0.9;72
37;38;149;0.5;97
37;41;195;1.2;117
37;40;312;3.1;208
41;38;193;1.4;150
41;48;330;2.1;185
41;47;214;1.2;187
41;46;209;1.3;155
41;40;246;2.8;196
58;38;158;3.1;113
58;48;234;1.8;140
49;50;240;3.1;155
49;42;295;1.1;178
49;51;467;1.3;300
51;50;278;1.4;162
50;42;107;1.2;78
39;43;177;3.1;109
39;44;235;1.2;163
42;39;143;1.4;89
42;44;184;2.0;117
50;44;177;0.8;126
51;44;211;0.6;152
43;44;102;0.25;70
43;45;117;0.4;74
43;40;164;0.6;101
45;40;124;1.2;79
45;41;303;3.2;193
45;46;210;1.5;128
45;44;161;1.2;121
51;53;182;0.7;182
53;54;144;0.65;90
55;54;206;1.2;120
55;53;179;0.1;107
55;46;126;1.3;80
52;55;144;0.85;91
52;46;179;1.6;115
52;45;133;1.5;91
52;44;208;2.1;130
52;51;196;2.2;140
52;53;144;3.1;110
